laptop_ID,Company,Product,TypeName,Inches,Ram,OpSys,Weight,Price_euros,is_Full HD,is_IPS Panel,is_Retina Display,is_Touchscreen,is_Quad HD+,is_4K Ultra HD,ScreenSize,ssd_gb,hdd_gb,flash_gb,hybrid_gb,Cpu_Company,Cpu_Frequency_GHz,Cpu_Type,Gpu_Company,is_Intel_Gpu,Gpu_Type
1001,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,Windows 10,2.5,7.081708586105575,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1002,Dell,Inspiron 5567,Notebook,15.6,8.0,Windows 10,2.36,6.620073206530356,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.7,Intel i7,AMD,0,AMD Radeon
1003,Dell,Latitude 5480,Notebook,14.0,8.0,Windows 10,1.6,7.02108396428914,1,0,0,0,0,0,2073600,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1004,HP,EliteBook Folio,Netbook,12.5,8.0,Windows 10,0.97,7.554334823725748,1,0,0,0,0,0,2073600,512,0,0,0,Intel,1.2,Intel Other,Intel,1,Intel Graphics
1005,HP,15-bs005nv (i3-6006U/4GB/1TB,Notebook,15.6,4.0,Windows 10,2.1,6.214608098422191,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.0,Intel i3,AMD,0,AMD Radeon
1006,Lenovo,V110-15IAP (N3350/4GB/128GB/No,Notebook,15.6,4.0,No OS,1.9,5.604404030675922,0,0,0,0,0,0,1049088,128,0,0,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
1007,Lenovo,ThinkPad T560,Notebook,15.6,8.0,Windows 10,2.3,7.2078598714324755,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1008,Dell,Inspiron 5378,2 in 1 Convertible,13.3,8.0,Windows 10,1.68,6.7912214627261855,1,0,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1009,Asus,ZenBook UX310UA-FB485T,Notebook,13.3,8.0,Windows 10,1.4,7.048386408721883,0,0,0,0,1,0,5760000,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1010,HP,Spectre 13-V111dx,Ultrabook,13.3,8.0,Windows 10,1.11,7.2078598714324755,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1011,Acer,Aspire ES1-533,Notebook,15.6,4.0,Windows 10,2.4,5.942799375126701,0,0,0,0,0,0,1049088,0,500,0,0,Intel,1.1,Intel Pentium,Intel,1,Intel Graphics
1012,Asus,Rog GL553VE-DS74,Gaming,15.6,16.0,Windows 10,2.5,7.495541943884256,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1013,HP,EliteBook 840,Ultrabook,14.0,8.0,Windows 10,1.48,7.644919344958857,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1014,Acer,Nitro 5,Gaming,15.6,8.0,Windows 10,2.7,7.13966033596492,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1015,HP,ENVY -,Notebook,13.3,8.0,Windows 10,1.34,7.081708586105575,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1016,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,6.306275286948016,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
1017,HP,Probook 440,Notebook,14.0,4.0,Windows 10,1.64,6.659293919683638,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1018,Toshiba,Portege Z30-C-16H,Notebook,13.3,4.0,Windows 10,1.2,7.086737934510577,1,0,0,0,0,0,2073600,128,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1019,HP,EliteBook 840,Notebook,14.0,4.0,Windows 10,1.48,7.003965054029298,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.4,Intel i5,Intel,1,Intel Graphics
1020,HP,ProBook 640,Notebook,14.0,4.0,Windows 10,1.95,7.095064377287131,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1021,HP,EliteBook 1040,Ultrabook,14.0,8.0,Windows 7,1.43,7.27931883541462,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
1022,HP,ProBook 440,Notebook,14.0,8.0,Windows 10,1.64,6.956793031546652,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
1023,HP,Probook 440,Notebook,14.0,4.0,Windows 10,1.64,6.529418838262226,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
1024,Dell,Inspiron 7567,Gaming,15.6,8.0,Windows 10,2.65,6.856461984594587,1,0,0,0,0,0,2073600,0,0,0,1024,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
1025,HP,EliteBook 820,Ultrabook,12.5,4.0,Windows 10,1.26,7.3395376954076745,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1026,HP,Elitebook 840,Notebook,14.0,4.0,Windows 10,1.48,7.372118028337787,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1027,HP,EliteBook 840,Ultrabook,14.0,8.0,Windows 10,1.54,7.54338456933354,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1028,HP,Probook 430,Notebook,13.3,4.0,Windows 10,1.49,6.68586094706836,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,8.0,Windows 10,1.5,7.099201743553092,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1030,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.04,6.647675403310604,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
1031,Lenovo,ThinkPad P70,Notebook,17.3,16.0,Windows 7,2.4,7.99598047476376,0,1,0,0,0,1,8294400,512,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia Quadro
1032,Toshiba,Tecra Z40-C-12Z,Notebook,14.0,8.0,Windows 10,1.47,7.307202314764738,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1033,HP,EliteBook 1040,Notebook,14.0,8.0,Windows 10,1.43,7.709756864454165,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1034,Dell,Inspiron 5568,2 in 1 Convertible,15.6,4.0,Windows 10,2.08,6.680842131660057,1,1,0,1,0,0,2073600,0,1024,0,0,Intel,2.3,Intel i3,Intel,1,Intel Graphics
1035,Toshiba,Portégé Z30-C-16K,Ultrabook,13.3,8.0,Windows 10,1.2,7.372118028337787,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1036,HP,Spectre 13-V100nv,Notebook,13.3,8.0,Windows 10,1.11,7.047517221357296,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1037,HP,ProBook 440,Notebook,14.0,8.0,Windows 10,1.64,7.078704077085276,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1038,Dell,Latitude E5570,Notebook,15.6,8.0,Windows 10,2.09,6.954104370919498,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.4,Intel i5,Intel,1,Intel Graphics
1039,HP,Elitebook 820,Ultrabook,12.5,4.0,Windows 10,1.26,7.352441100243583,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1040,HP,ProBook 650,Notebook,14.0,4.0,Windows 10,2.31,7.081708586105575,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1041,HP,ProBook 640,Notebook,14.0,4.0,Windows 10,1.95,6.966967138613983,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1042,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.29,7.393263094763838,0,0,0,1,1,0,5760000,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1043,HP,Probook 470,Notebook,17.3,8.0,Windows 10,2.63,6.985641817639208,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
1044,HP,ProBook 440,Notebook,14.0,4.0,Windows 10,1.64,6.881411303642535,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1045,Acer,Aspire 3,Notebook,15.6,6.0,Windows 10,2.1,6.016157159698354,0,0,0,0,0,0,1049088,0,1024,0,0,AMD,3.0,AMD A-Series,AMD,0,AMD Radeon
1046,MSI,GL72M 7RDX,Gaming,17.3,8.0,Windows 10,2.7,7.084058763450528,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1047,HP,Probook 640,Notebook,14.0,8.0,Windows 7,1.95,7.086737934510577,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1048,HP,EliteBook 850,Notebook,15.6,8.0,Windows 10,1.84,7.114761318252113,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1049,HP,EliteBook 820,Ultrabook,12.5,8.0,Windows 10,1.26,7.2078598714324755,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1050,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.04,6.610696044717759,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1051,Toshiba,Tecra Z40-C-136,Ultrabook,14.0,8.0,Windows 10,1.47,7.453561871643373,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
1052,Dell,Latitude E5570,Notebook,15.6,8.0,Windows 7,2.09,6.969743676316205,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.4,Intel i5,Intel,1,Intel Graphics
1053,HP,ProBook 440,Notebook,14.0,8.0,Windows 10,1.64,6.919199542866395,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,4.0,Windows 10,1.8,6.742880635791903,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1055,Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,14.0,2.0,Windows 10,1.45,5.355642433167306,0,0,0,0,0,0,1049088,0,0,32,0,Intel,1.44,Intel Other,Intel,1,Intel Graphics
1056,Toshiba,Tecra A50-C-218,Notebook,15.6,16.0,Windows 10,2.4,7.262628600974241,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Nvidia,0,Nvidia GeForce
1057,Lenovo,Thinkpad L560,Notebook,15.6,8.0,Windows 10,2.3,6.957116708519861,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1058,HP,EliteBook 840,Notebook,14.0,4.0,Windows 10,1.54,6.90875477931522,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1059,HP,EliteBook 850,Notebook,15.6,8.0,Windows 10,1.84,7.651757157760393,1,0,0,0,0,0,2073600,256,500,0,0,Intel,2.4,Intel i5,Intel,1,Intel Graphics
1060,HP,EliteBook 1040,Notebook,14.0,8.0,Windows 7,1.43,7.293017679772782,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1061,MSI,GT72S Dominator,Gaming,17.3,16.0,Windows 10,3.78,7.343840115024246,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1062,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,16.0,Windows 10,4.6,7.736739317537815,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1063,Asus,Chromebook C202SA,Netbook,11.6,4.0,Chrome OS,1.2,5.66608060747219,0,0,0,0,0,0,1049088,0,0,16,0,Intel,1.6,Intel Celeron,Intel,1,Intel Graphics
1064,Lenovo,ThinkPad X1,Notebook,14.0,16.0,Windows 7,1.1,7.8713112033234065,0,1,0,0,0,0,3686400,256,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
1065,HP,Noteb Pav,Notebook,15.6,8.0,Windows 10,1.91,6.887552571664617,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1066,Dell,Inspiron 5578,2 in 1 Convertible,15.6,8.0,Windows 10,2.3,6.9985096422506015,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.7,Intel i5,Intel,1,Intel Graphics
1067,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.04,6.887552571664617,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1068,Dell,XPS 13,Ultrabook,13.3,16.0,Windows 10,1.2,7.720905251936779,0,0,0,1,1,0,5760000,1024,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1069,HP,ProBook 650,Notebook,15.6,4.0,Windows 10,2.31,6.559827679515073,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i3,Intel,1,Intel Graphics
1070,HP,250 G5,Notebook,15.6,4.0,No OS,1.96,6.214608098422191,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1071,Acer,Aspire ES1-523,Notebook,15.6,8.0,Windows 10,2.4,6.1092475827643655,0,0,0,0,0,0,1049088,0,1024,0,0,AMD,2.2,AMD A-Series,AMD,0,AMD Radeon
1072,Dell,Inspiron 7378,2 in 1 Convertible,13.3,12.0,Windows 10,1.6,7.170119543449628,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1073,MSI,GT62VR 6RD,Gaming,15.6,16.0,Windows 10,2.94,7.506591780070841,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1074,HP,ProBook 450,Notebook,15.6,8.0,Windows 10,2.04,6.976348070447749,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1075,Asus,Rog G752VL-GC088D,Gaming,17.3,16.0,No OS,4.0,6.906754778648554,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1076,Dell,Inspiron 3567,Notebook,15.6,4.0,Windows 10,2.25,6.327936783729195,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1077,Dell,Inspiron 5567,Notebook,15.6,16.0,Windows 10,2.32,6.898704443461719,1,0,0,0,0,0,2073600,0,2048,0,0,Intel,2.7,Intel i7,AMD,0,AMD Radeon
1079,MSI,GS63VR 6RF,Gaming,15.6,16.0,Windows 10,1.8,7.5652752818989315,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1080,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.29,7.285506548522785,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1081,Asus,ROG G701VO,Gaming,17.3,64.0,Windows 10,3.58,8.288031567776464,1,1,0,0,0,0,2073600,1024,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1082,Dell,Inspiron 5368,2 in 1 Convertible,13.3,8.0,Windows 10,1.62,6.68337346133251,1,0,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1083,Dell,Alienware 15,Gaming,15.6,16.0,Windows 10,3.21,7.1929342212158,0,0,0,0,0,1,8294400,256,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1084,Apple,"MacBook 12""",Ultrabook,12.0,8.0,Mac OS X,0.92,7.170888478512505,0,1,1,0,0,0,3317760,0,0,256,0,Intel,1.1,Intel Other,Intel,1,Intel Graphics
1085,Dell,Latitude 3570,Notebook,15.6,4.0,Windows 10,2.06,6.179975244927748,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i3,Intel,1,Intel Graphics
1086,HP,ProBook 650,Notebook,15.6,4.0,Windows 10,2.31,7.090076835776092,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1087,HP,EliteBook 820,Ultrabook,12.5,8.0,Windows 7,1.26,7.090076835776092,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1088,HP,ProBook 430,Notebook,13.3,8.0,Windows 10,1.49,6.994849985833071,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1089,Lenovo,ThinkPad Yoga,Ultrabook,12.5,8.0,Windows 10,1.3,7.446870939281707,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,8.0,Windows 10,3.0,6.492239835020471,0,0,0,0,0,0,1440000,0,1024,0,0,Intel,2.3,Intel i5,AMD,0,AMD Radeon
1091,Lenovo,Ideapad 700-15ISK,Notebook,15.6,4.0,Windows 10,2.3,6.885509670034818,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.3,Intel i5,Nvidia,0,Nvidia GeForce
1092,MSI,GT72VR Dominator,Gaming,17.3,16.0,Windows 10,3.78,7.824046010856292,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1093,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.1,6.293419278846481,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1094,HP,Probook 650,Notebook,15.6,4.0,Windows 7,2.31,6.846943139585379,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1095,Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,8.0,Windows 10,0.99,7.24422751560335,0,1,0,1,0,0,3686400,512,0,0,0,Intel,1.2,Intel Other,Intel,1,Intel Graphics
1096,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,32.0,Windows 10,4.6,8.083637203141548,1,1,0,0,0,0,2073600,512,0,0,1024,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1097,Lenovo,Yoga Book,2 in 1 Convertible,10.1,4.0,Windows 10,0.69,6.472763518115628,0,1,0,1,0,0,2304000,0,0,64,0,Intel,1.44,Intel Other,Intel,1,Intel Graphics
1098,HP,Spectre x360,Ultrabook,13.3,16.0,Windows 10,1.3,7.6255950721324535,0,1,0,0,0,1,8294400,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1099,Dell,Vostro 3568,Notebook,15.6,8.0,Windows 10,2.18,6.621405651764134,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
1100,HP,EliteBook 840,Notebook,14.0,4.0,Windows 7,1.54,6.9392442560720795,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1101,HP,ZBook 15u,Workstation,15.6,8.0,Windows 7,1.9,7.310550158534422,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,AMD,0,AMD Graphics
1102,Lenovo,ThinkPad T460,Notebook,14.0,8.0,Windows 7,1.7,7.090076835776092,1,0,0,0,0,0,2073600,180,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1103,HP,Chromebook 13,Notebook,13.3,4.0,Chrome OS,1.29,6.423246963533519,0,0,0,0,1,0,5760000,0,0,32,0,Intel,1.5,Intel Pentium,Intel,1,Intel Graphics
1104,Acer,Aspire ES1-523,Notebook,15.6,4.0,Windows 10,2.4,5.961005339623274,0,0,0,0,0,0,1049088,0,500,0,0,AMD,2.2,AMD A-Series,AMD,0,AMD Radeon
1105,Dell,Inspiron 3552,Notebook,15.6,4.0,Linux,2.2,5.977593791422191,0,0,0,0,0,0,1049088,0,500,0,0,Intel,1.6,Intel Pentium,Intel,1,Intel Graphics
1106,HP,250 G6,Notebook,15.6,4.0,No OS,1.86,5.849295961087796,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
1107,Asus,Rog GL702VM-GC354T,Gaming,17.3,8.0,Windows 10,2.7,7.3777589082278725,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1108,Dell,Inspiron 5370,Ultrabook,13.3,4.0,Windows 10,1.4,6.708511342992233,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,AMD,0,AMD Radeon
1109,HP,Elitebook 820,Netbook,12.5,4.0,Windows 7,2.4,7.3777589082278725,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1110,Acer,Aspire F5-573G,Notebook,15.6,8.0,Windows 10,2.4,6.684611727667927,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
1111,Dell,Inspiron 5567,Notebook,15.6,8.0,Windows 10,2.36,6.461155627515417,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,AMD,0,AMD Radeon
1112,MSI,GS70 Stealth,Gaming,17.3,8.0,Windows 10,2.6,7.3777589082278725,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1113,HP,250 G5,Notebook,15.6,4.0,Windows 10,1.96,6.2166061010848646,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,1.6,Intel Pentium,Intel,1,Intel Graphics
1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,16.0,Windows 10,4.3,7.7406644019172415,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1115,Dell,Latitude E5270,Ultrabook,12.5,4.0,Windows 7,1.5,7.035400632817807,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i3,Intel,1,Intel Graphics
1116,Dell,Latitude E5270,Ultrabook,12.5,4.0,Windows 7,1.5,7.063022478126802,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.3,Intel i3,Intel,1,Intel Graphics
1117,Acer,Chromebook 15,Notebook,15.6,4.0,Chrome OS,2.2,5.3471075307174685,0,0,0,0,0,0,1049088,16,0,0,0,Intel,1.5,Intel Celeron,Intel,1,Intel Graphics
1118,HP,ZBook 17,Workstation,17.3,8.0,Windows 7,3.0,7.9724660159745655,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.6,Intel i7,AMD,0,AMD Graphics
1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,16.0,Windows 10,2.4,7.090076835776092,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
1120,Dell,Latitude E5270,Ultrabook,12.5,8.0,Windows 7,1.5,7.2542485653137305,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1121,MSI,GE72 Apache,Gaming,17.3,8.0,Windows 10,2.9,7.32131421022041,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,4.0,Windows 10,2.1,6.7661917146603505,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
1123,HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,4.0,Windows 10,2.1,5.988961416889864,1,0,0,0,0,0,2073600,0,1024,0,0,AMD,2.5,AMD A-Series,AMD,0,AMD Radeon
1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,16.0,Windows 10,2.59,7.200424892944957,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1125,HP,EliteBook 1030,Notebook,13.3,8.0,Windows 10,1.16,7.438383530044307,0,0,0,1,1,0,5760000,256,0,0,0,Intel,1.1,Intel Other,Intel,1,Intel Graphics
1126,Dell,Vostro 3559,Notebook,15.6,4.0,Windows 7,2.24,6.646585301070466,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,AMD,0,AMD Radeon
1127,Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,4.0,Windows 10,2.1,6.063785208687608,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
1128,HP,Spectre Pro,Ultrabook,13.3,8.0,Windows 10,1.16,7.585788821732034,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1129,Lenovo,Yoga Book,2 in 1 Convertible,10.1,4.0,Android,0.69,6.309918278226516,0,1,0,1,0,0,2304000,0,0,64,0,Intel,1.44,Intel Other,Intel,1,Intel Graphics
1130,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.23,7.22983877815125,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.4,Intel i7,Intel,1,Intel Graphics
1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,16.0,Windows 10,4.6,7.919716125876165,1,1,0,0,0,0,2073600,256,0,0,1024,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
1132,Razer,Blade Stealth,Ultrabook,12.5,8.0,Windows 10,1.25,6.937314081223682,0,0,0,1,0,1,8294400,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,16.0,Windows 10,1.05,7.708410667257367,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
1134,Asus,Rog GL752VW-T4308T,Gaming,17.3,8.0,Windows 10,3.52,7.180442995849564,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
1135,Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,4.0,Windows 10,1.35,5.2832037287379885,1,0,0,0,0,0,2073600,0,0,32,0,Intel,1.44,Intel Other,Intel,1,Intel Graphics
1136,HP,Spectre Pro,Notebook,13.3,8.0,Windows 10,1.16,7.43307534889858,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
